Time (ns);[3Fe-4S]+ exp1;[3Fe-4S]+ exp2;[3Fe-4S]+ exp3;[4Fe-4S]2+ exp1;[4Fe-4S]2+ exp2;[4Fe-4S]2+ exp3;[4Fe-4S]2+ exp4;[4Fe-4S]2+ exp5;[4Fe-4S]2+ exp6
731.5;84.6526;101.2472;93.4114;55.7169;44.5614;36.7984;53.5196;57.8408;27.7461
732;64.1559;99.4911;97.88;51.3441;54.9236;45.7369;41.5784;58.2993;26.9129
732.5;72.4808;111.5298;95.7071;61.9805;58.4147;36.9362;39.8961;57.6434;26.0091
733;74.1296;102.1495;95.6053;54.0429;61.3701;47.6594;47.8248;54.111;27.1026
733.5;74.336;108.6397;102.6097;50.1761;48.5018;47.5261;34.0411;62.5453;31.5304
734;79.1209;103.7439;107.5699;49.2596;49.3353;42.4296;45.3772;61.2272;19.8827
734.5;74.1058;105.1814;96.2542;44.9168;52.0859;41.109;48.703;41.8686;28.8514
735;88.6287;127.595;108.0618;47.0226;49.7898;44.2938;44.6849;60.4249;28.7889
735.5;88.9103;114.8278;114.7229;39.7761;52.0684;45.4285;41.8447;60.4425;31.108
736;82.8481;120.9912;103.4065;44.7788;53.9408;44.7451;50.2404;44.7009;31.9343
736.5;85.0023;105.0216;105.3968;50.9921;54.5828;39.677;46.9261;38.8896;22.981
737;83.6483;107.1418;108.6379;47.4387;47.6441;44.6113;42.9508;47.2675;27.1421
737.5;69.3655;119.2732;109.415;46.6902;57.179;38.6697;43.4403;48.1316;27.3239
738;61.3563;115.8903;103.9472;48.6444;49.175;44.4006;44.8554;53.2378;33.417
738.5;63.487;109.7339;108.6341;51.0264;53.1436;47.2629;35.6162;50.7863;30.0905
739;88.4171;120.8256;105.5829;47.9368;64.581;50.9814;37.9935;55.1996;25.3975
739.5;89.53;104.6471;105.5797;49.3266;49.69;41.697;38.542;56.3463;30.2737
740;70.9023;99.5148;95.0684;54.1456;53.7879;51.6716;44.4065;51.8745;29.5091
740.5;89.2589;100.5106;106.9015;50.4702;53.3728;39.1843;40.8612;42.5776;33.8912
741;70.9534;116.0369;104.6915;46.4827;37.4726;43.2671;49.083;39.828;30.2323
741.5;97.5924;106.4137;104.3343;55.4563;53.6542;37.5749;45.1243;50.2103;37.2003
742;86.8911;116.0803;111.8798;44.7378;43.6946;50.4536;44.6478;58.0394;26.8141
742.5;87.4619;100.5021;107.0297;65.3933;43.4404;49.2095;39.8213;58.9689;35.1501
743;84.7964;104.5166;107.7986;65.1372;48.6385;49.6153;46.1079;52.2633;27.6119
743.5;95.7208;102.0784;114.3931;56.492;51.3199;44.8228;61.9018;57.9195;28.6495
744;95.5658;105.7085;120.4433;46.2944;45.7703;44.6461;63.2204;46.816;30.4779
744.5;90.963;110.2189;112.0985;45.9431;38.7258;48.2351;52.7629;51.0034;31.9462
745;88.014;118.5236;104.8927;54.0741;46.3885;45.5524;39.1867;47.2198;29.1042
745.5;85.3611;100.4035;103.9801;51.0597;58.5308;34.9876;37.7722;53.3237;20.2772
746;80.7935;116.3851;110.7712;46.3509;50.4694;36.3321;41.4988;46.5052;32.3731
746.5;83.3885;109.8122;105.4297;47.9524;50.7371;31.5675;37.5813;37.541;33.9355
747;84.1698;109.0721;100.3024;54.4042;47.1639;47.8385;34.793;41.5684;22.5358
747.5;96.7336;111.6837;95.2834;50.064;52.8981;38.2123;36.9913;47.5494;29.483
748;88.9397;106.1523;102.7823;56.1005;47.5445;40.5768;47.6449;65.0571;32.1876
748.5;102.4543;108.2916;97.0644;41.5232;45.9652;52.0386;40.7777;50.8596;28.846
749;97.0841;116.0507;109.1266;45.1952;45.8425;48.0382;51.8451;63.5448;24.4243
749.5;95.2426;97.6914;103.1736;57.5306;45.8698;45.8522;50.4401;52.9333;30.9483
750;72.3779;112.9771;112.3019;47.1297;63.0157;38.7146;49.3343;47.7196;27.0776
750.5;87.677;119.1981;108.8054;49.1576;59.2452;50.3426;74.1067;46.6755;20.8399
751;88.777;103.4408;94.8843;53.1995;59.9706;46.0087;66.2044;55.9746;33.2264
751.5;90.8895;105.1823;106.7856;48.7771;43.4131;37.1914;54.021;42.2532;36.178
752;92.3645;102.9339;112.7851;52.3164;45.4259;57.4463;60.398;64.9097;27.0244
752.5;91.9803;103.3103;119.9947;59.001;59.9266;49.8188;59.5305;76.112;32.1959
753;96.028;106.1826;105.3351;63.3699;66.2113;38.9942;65.2946;61.8899;27.9024
753.5;85.6285;109.4932;99.4955;53.291;54.9815;47.0607;63.1681;57.9572;33.564
754;101.0996;103.1877;97.641;47.4565;51.2381;34.4926;45.4977;69.7186;40.0809
754.5;89.2527;100.4883;114.8441;54.7921;49.303;35.8055;46.7758;74.5138;28.4649
755;83.6607;102.6069;125.2213;53.2003;71.1372;40.9019;49.421;57.5091;29.369
755.5;84.1579;97.7575;117.4616;66.8534;59.7063;41.3491;54.2918;73.4243;27.0079
756;87.1726;97.1708;111.2251;51.1739;55.6927;48.5198;45.7895;60.4209;28.3632
756.5;99.8629;110.1157;105.4533;53.5366;50.6618;42.0449;37.2353;46.7911;24.313
757;97.1746;110.8136;111.7273;50.7437;47.1812;46.0947;35.7703;60.5967;30.7758
757.5;90.8334;111.0585;101.61;53.1921;58.9732;45.1065;56.9515;66.3085;25.3068
758;94.1199;101.9066;102.8833;60.6494;44.6728;42.1075;54.2155;62.306;27.5271
758.5;79.2973;97.5532;92.5106;66.9899;57.1452;31.6941;61.6597;51.1558;25.3221
759;85.5147;107.0805;105.8183;51.8634;55.965;40.8101;38.9382;43.9632;20.6051
759.5;94.6993;109.5071;119.6544;54.4078;58.7306;35.4941;41.1882;58.3719;32.821
760;99.6065;120.5376;104.6467;67.5833;60.935;39.3176;39.6314;55.4481;26.6054
760.5;86.6939;105.7232;104.8892;78.3468;50.0969;51.3059;41.9387;56.8675;22.164
761;92.4734;99.958;103.1737;55.9656;48.6273;35.7397;42.9034;53.9688;27.8329
761.5;84.1781;95.8015;91.028;65.1528;57.2642;44.8388;40.1099;62.389;25.9424
762;98.0313;96.9783;102.731;55.0222;55.5494;39.3033;39.4627;57.2145;27.7254
762.5;82.4744;102.164;101.336;59.6127;64.51;45.8491;47.5298;56.4783;23.0186
763;81.7272;103.811;94.1919;59.1009;47.1392;41.9386;43.9222;76.6655;33.1282
763.5;87.0772;113.5519;115.0084;76.9961;70.65;41.6909;38.4628;68.7095;28.304
764;82.0905;116.1341;106.8184;61.501;59.5062;45.133;40.1834;54.0168;27.9269
764.5;86.9124;111.6654;114.8698;63.9614;69.6095;37.7779;49.9199;70.0994;29.2929
765;60.6455;95.9771;111.2205;53.3781;41.1902;34.3083;34.3157;72.3328;36.2882
765.5;83.2318;97.3534;108.2638;58.3819;45.141;39.5855;39.3354;71.1921;28.7131
766;66.2031;116.9555;114.7174;84.4964;59.0849;43.4351;44.7269;62.0073;23.7988
766.5;79.336;101.1451;102.672;72.0358;56.7073;40.0039;43.9486;58.2231;27.6697
767;87.7379;97.9274;113.0573;58.058;52.5857;49.2924;41.9996;72.1274;29.363
767.5;92.024;94.489;108.6241;74.0214;58.5221;31.8601;39.4275;67.2966;37.2234
768;80.9293;87.3366;91.8295;72.9693;54.3777;33.2368;39.7792;57.7573;28.4315
768.5;84.6254;119.1446;114.5279;78.8281;49.1704;43.9287;39.6349;56.5941;36.2831
769;89.0715;99.4003;106.6012;73.4762;49.445;40.4566;52.1136;64.8493;30.2676
769.5;92.3962;88.5772;104.9588;73.5264;48.5938;38.917;37.4841;63.5849;23.3865
770;84.4055;109.3359;97.6424;69.7742;48.6317;31.1367;41.4065;52.8586;24.1413
770.5;81.884;96.4487;106.8861;65.006;43.3042;44.1306;39.9585;50.7316;36.3134
771;90.1829;99.7424;114.6603;70.0547;50.7003;35.0521;44.3874;57.3192;20.3575
771.5;82.3971;104.8399;97.2716;57.4534;40.1612;28.8589;44.9312;59.8289;26.4466
772;88.1977;104.1132;108.1508;65.1457;52.5651;24.2165;37.5825;49.3958;32.719
772.5;83.8059;106.8857;110.4015;67.9994;59.0183;40.1702;38.7199;58.8607;29.3321
773;91.8372;99.9526;115.5573;53.8836;56.2888;39.2835;40.0042;62.9666;36.6049
773.5;68.1632;110.6612;107.6533;62.08;56.666;42.1583;50.1402;55.1833;27.3805
774;83.4084;91.4205;112.2962;71.2998;62.1142;45.7759;54.6196;55.991;25.0406
774.5;75.4368;98.4277;116.2486;57.3067;47.5427;38.7304;42.381;67.4638;26.3097
775;76.555;97.1263;105.8944;68.9589;51.3384;45.1875;35.1208;80.6978;20.9048
775.5;71.0119;102.9092;101.1351;59.4114;49.9424;44.3337;43.3307;68.9497;35.5863
776;80.4177;105.8066;114.4211;54.5708;47.8546;39.7428;47.8847;66.8142;28.8025
776.5;81.4608;93.3718;101.4037;59.6659;53.0664;37.9104;43.3911;62.9234;24.1791
777;82.153;100.3581;104.3254;71.5657;42.2919;39.5205;37.255;66.1144;25.3483
777.5;91.3934;126.311;101.4001;61.8372;46.5059;44.4391;36.7804;69.8565;30.409
778;88.4364;114.0819;97.5489;71.4541;38.759;44.1477;38.3632;71.4807;27.3878
778.5;91.2358;112.5013;95.6671;72.0287;37.5007;43.8796;37.5918;65.0582;23.1038
779;81.0054;106.1684;93.6788;58.5793;40.1103;52.1214;35.8503;65.2181;34.5098
779.5;81.6622;107.5719;90.0455;63.9676;45.9903;52.5288;33.8389;57.6406;25.8419
780;76.7591;82.5343;91.1279;68.2718;45.9008;53.8649;22.6612;59.0579;21.2864
780.5;79.6903;84.0004;96.8299;61.3426;37.2226;32.931;25.4364;53.0425;23.3961
781;81.0492;100.499;83.9432;61.5061;45.2233;50.6257;34.1403;73.0551;25.228
781.5;75.0942;98.676;79.4169;79.3535;52.2334;43.4284;36.9453;73.0185;33.7431
782;89.03;110.1116;87.9301;70.1425;52.7031;39.3466;38.4089;59.9341;32.9979
782.5;96.4599;101.3716;98.8075;65.8915;45.562;36.9283;32.0593;62.8319;34.931
783;78.3832;105.8251;85.4328;67.0251;43.8481;36.5425;35.1336;63.3286;30.0929
783.5;84.115;114.7378;85.3404;70.5141;42.4408;47.1621;34.9438;55.5501;26.85
784;57.0787;107.7287;100.3776;65.4393;38.8485;54.5757;57.6563;59.6683;19.6964
784.5;76.8052;90.9038;90.268;52.7153;50.016;46.417;43.2774;66.6211;21.8026
785;65.9427;118.4692;88.8223;59.0878;45.4596;47.6958;35.0697;69.182;22.6016
785.5;82.5569;107.303;83.8068;60.3241;39.5448;57.4255;40.8095;65.804;22.4252
786;69.3541;109.3052;80.8987;65.3407;35.7828;56.2559;36.0601;56.5648;26.519
786.5;74.7213;116.1723;89.477;71.391;38.7765;39.3107;36.1918;69.3743;23.0293
787;70.5639;107.4884;99.1555;67.7643;52.6248;50.5087;31.8072;63.5993;23.6029
787.5;78.6458;109.1118;102.8534;80.6276;58.1494;51.3198;33.4182;66.0703;20.606
788;80.6317;103.1398;103.5565;74.7376;42.2349;48.4279;36.4976;60.52;23.8377
788.5;53.8307;109.6839;102.1564;69.3685;62.4987;45.4415;49.1059;74.6161;18.3285
789;71.2125;91.4169;94.1628;57.3097;57.7927;49.1797;40.3028;65.8583;22.4764
789.5;65.9613;108.1288;103.9576;64.6262;35.9458;40.8969;43.6537;54.862;27.4441
790;74.1878;102.3613;98.1853;77.6021;52.1776;53.9496;36.7328;68.3428;23.8242
790.5;57.8214;114.1542;105.6437;63.9874;46.5253;33.7345;38.3584;66.1309;22.9219
791;69.9663;110.6168;101.9632;71.1105;49.7606;39.7562;39.1858;69.4712;17.8628
791.5;79.5164;107.1774;93.4957;78.3796;47.9245;39.3658;42.9117;52.4628;30.4553
792;78.0551;98.4775;92.3479;63.5529;45.2093;50.9581;42.5982;70.0471;21.5711
792.5;83.6751;80.043;108.5966;78.181;41.916;38.9232;36.8936;55.4155;27.248
793;85.4701;92.7571;87.4766;77.896;39.1779;44.1306;39.0328;59.5956;20.7698
793.5;91.1366;84.5075;113.9662;57.6639;41.5272;40.4233;53.3;55.2413;26.9745
794;77.1152;82.394;107.902;53.7282;46.6473;44.5982;40.4092;67.4499;23.7994
794.5;64.5571;97.5404;123.1479;71.9349;43.5526;45.3695;39.955;55.8724;29.7314
795;82.8454;91.7556;108.0411;55.435;32.0037;49.5614;53.0275;58.0966;21.8168
795.5;87.5954;94.2055;112.9336;78.7808;37.2001;52.9657;33.792;57.9319;27.0796
796;72.3472;93.6433;121.1165;69.2125;43.8568;46.69;54.1731;60.5123;25.5765
796.5;74.2313;118.2444;110.4896;61.9907;44.7353;49.9961;48.3399;73.6619;14.9886
797;71.5282;104.0228;114.3961;71.2342;40.4203;48.9226;47.936;64.6829;34.1153
797.5;83.9121;111.6109;114.6129;75.2098;37.8011;44.3213;39.9177;68.3501;18.6677
798;74.8537;96.0622;112.5795;66.4402;50.5666;46.2169;43.0409;57.4129;39.7881
798.5;93.1338;102.5321;121.8516;62.2479;46.9653;38.5415;40.0143;62.4069;22.4834
799;98.5605;104.9436;107.9417;76.5454;46.6935;44.7375;55.5701;66.1961;28.4508
799.5;89.4247;105.3098;108.983;68.9287;43.382;31.1823;33.406;59.7202;29.3323
800;98.7025;103.9483;111.0095;75.1153;58.309;45.0328;45.3013;63.1461;27.8915
800.5;80.6199;97.603;112.6033;65.863;46.5789;51.9621;45.0308;79.1218;23.6083
801;85.0506;98.9737;110.4074;73.354;49.6432;37.1082;48.1621;59.4827;27.3808
801.5;93.4819;89.0885;109.2687;79.4049;48.0179;49.0514;42.6575;67.2186;21.6592
802;95.3068;94.636;106.1215;68.5781;48.8077;37.667;48.1192;74.9945;24.309
802.5;86.0246;116.2991;122.832;74.3042;45.5523;54.9423;48.1117;61.1944;25.2277
803;70.363;100.4296;117.6808;66.0416;37.9674;44.2812;39.3999;67.5185;22.0943
803.5;86.8271;72.7053;110.4851;74.0125;36.0777;31.9843;39.8163;59.1074;30.4786
804;74.6195;70.4194;100.8263;64.87;35.9118;41.6222;52.9094;65.0634;27.4908
804.5;83.6036;79.5364;99.2707;64.7167;38.7101;50.0051;48.9125;69.1473;27.6527
805;92.0553;65.2323;97.0251;64.17;35.1746;59.8614;45.2818;65.8245;25.1013
805.5;81.4617;69.5239;106.2957;65.4308;41.2381;41.1291;62.2811;66.8374;25.6398
806;61.2813;71.6003;99.1343;64.2227;29.934;47.1385;50.9347;64.6808;17.3499
806.5;68.934;88.0322;105.0527;65.917;46.0087;44.3889;46.059;57.5574;23.855
807;74.2987;88.5736;113.1563;51.8133;57.216;41.9081;54.7174;62.6562;18.4428
807.5;56.9096;70.8486;106.2507;58.5646;61.2664;51.6296;50.0829;62.9038;24.1772
808;75.2454;72.0396;99.0637;60.0296;40.615;49.1832;38.0863;65.8603;25.0503
808.5;66.7658;47.5143;108.0137;64.2904;47.4807;38.7092;37.1411;66.1875;24.2888
809;65.0417;83.4337;110.6639;73.9794;43.1564;49.1975;45.4634;68.7993;19.6779
809.5;71.6818;107.6033;112.4718;49.3885;38.2033;42.8334;46.3699;67.8297;20.4513
810;88.6172;70.1608;104.158;66.5497;35.2642;52.772;47.6593;67.4944;18.5611
810.5;73.6268;101.3323;114.8419;62.8757;46.9129;42.1291;38.3868;73.9264;22.7852
811;78.0551;97.2845;107.2483;65.9782;56.2434;47.4404;40.8685;61.052;27.0388
811.5;78.0715;90.6096;110.7351;62.3603;56.3798;43.7731;28.7047;61.9179;26.9266
812;79.7366;99.1415;112.4698;54.1065;62.4382;40.6364;33.5937;59.4102;29.4996
812.5;96.4598;108.709;110.9681;72.1355;46.4095;38.5738;47.3608;64.181;29.661
813;97.3026;93.7066;99.27;49.3878;48.8065;39.0009;39.6418;62.1756;22.6578
813.5;82.8417;97.83;103.8589;73.3801;45.5259;50.1212;36.0124;72.904;21.6136
814;88.6287;104.679;107.5814;57.4463;44.9311;44.4404;43.9739;71.733;28.0557
814.5;99.8928;97.7916;112.2288;56.2707;42.2934;40.3424;39.4073;67.9942;28.5175
815;85.9018;85.386;105.2368;57.9745;62.9904;48.3672;44.9465;77.6188;21.2742
815.5;90.7363;90.3487;113.1423;73.0237;57.0586;46.8855;35.3478;60.6135;17.716
816;91.5599;100.7057;113.6633;74.35;46.9886;52.7479;44.7584;60.5121;27.2155
816.5;89.6221;89.012;117.5811;62.7735;50.2991;56.9135;37.8658;61.9619;19.4483
817;102.8641;87.923;115.6061;76.367;49.9718;46.3804;31.4912;69.2241;17.43
817.5;103.7664;84.0023;103.1026;53.6303;43.5468;49.0118;46.679;71.9403;20.7565
818;98.7699;73.9908;103.1536;58.6957;43.616;54.1715;56.9061;66.0076;17.3904
818.5;84.4557;83.4601;113.1862;70.0178;39.1103;50.4351;38.7998;60.7653;22.4312
819;98.4948;106.2423;114.4571;63.1993;50.2959;46.2991;43.7326;58.861;22.4851
819.5;91.0609;102.9871;100.4901;61.2365;47.8532;41.4147;36.4399;75.1382;22.8258
820;95.9815;95.7898;106.6174;79.0911;59.1648;38.9816;42.8293;73.7953;16.079
820.5;106.7235;92.5188;98.9374;52.0808;51.4374;41.9989;46.977;63.8416;18.2232
821;98.9817;97.4281;107.7366;57.7738;44.2331;32.7779;34.8697;61.2601;20.5748
821.5;75.1245;115.3208;96.9236;67.5267;49.049;43.0127;41.7902;77.4992;21.9864
822;92.7033;96.4418;93.9883;45.8759;55.0706;39.5434;39.2601;66.5314;23.4994
822.5;97.1344;110.3057;113.2127;52.7343;50.4589;36.3255;41.1522;66.7101;22.7922
823;97.0303;119.6048;99.6126;54.3361;65.3587;37.49;40.7985;74.6188;16.307
823.5;75.8061;108.0569;92.5641;64.2825;69.5024;49.786;38.5235;69.0319;24.1922
824;85.3223;100.2898;104.9595;54.4438;69.5783;38;51.1146;65.892;22.1744
824.5;78.7248;102.6439;107.6684;49.2585;67.0092;42.06;39.2205;64.7761;17.6379
825;90.0468;100.6226;99.7833;64.7286;73.424;46.6799;34.0906;66.2134;19.7212
825.5;75.1393;96.9032;106.5127;64.134;69.7235;39.4202;42.7153;73.8775;19.7105
826;73.3315;105.4585;100.1422;53.7914;60.9935;48.2381;42.1024;61.572;22.1649
826.5;74.6239;95.7993;106.9826;49.1655;48.604;43.9511;40.8493;67.8411;23.8637
827;79.3009;97.2957;115.1688;56.2982;57.6574;48.5855;32.1484;66.4899;24.4319
827.5;89.7991;96.1688;112.7305;63.4426;64.6192;47.5056;42.1259;64.6843;35.3263
828;84.6522;112.6438;104.2432;66.9596;66.8786;30.7704;37.6344;61.6799;19.5155
828.5;84.3185;91.7245;99.0203;63.202;61.1887;36.4957;38.103;60.4161;23.0711
829;87.2682;93.9327;105.3011;69.9879;64.4782;51.1346;36.1117;68.0119;25.1778
829.5;76.8602;100.6073;120.2044;55.4086;49.521;43.9861;40.1712;55.4279;29.2845
830;85.2328;112.1244;107.4422;60.2907;52.9568;35.8595;46.1194;64.1685;33.453
830.5;85.2959;99.611;107.7519;59.6465;55.8945;35.9266;42.5672;62.2352;24.1066
831;79.424;100.5243;108.9839;54.2828;46.0354;29.6538;48.9354;63.1356;32.8303
831.5;73.7442;112.5668;101.2928;54.3079;69.5888;47.7246;44.022;64.1378;17.5489
832;80.8725;93.1472;106.3929;65.2386;49.3829;56.6773;36.7834;67.6336;28.1169
832.5;84.1324;124.4155;98.2767;59.7054;62.5307;47.3276;38.2143;75.2678;34.8095
833;81.4859;107.6096;107.1923;47.3056;62.6376;37.5664;43.3967;58.5142;27.9513
833.5;80.012;115.5564;96.9577;51.9352;63.8425;37.2008;34.4839;66.8932;23.0031
834;84.4708;119.2414;105.6455;55.0463;73.9509;47.7185;36.2523;59.1409;27.0729
834.5;81.8919;122.998;95.6157;69.4956;66.8651;35.6522;38.71;62.0429;25.8743
835;85.3804;109.1653;93.5589;57.037;59.3978;46.7819;42.3241;53.6206;21.2146
835.5;74.0193;113.2453;106.2974;69.0844;62.7573;39.4821;38.9918;59.5364;25.1139
836;79.2981;112.5923;110.148;56.4214;61.5515;40.0452;43.5154;47.0063;16.3861
836.5;70.4656;109.3736;108.901;52.3052;65.9847;42.5718;41.2669;61.5122;23.5184
837;73.6014;120.2262;107.2373;54.3484;67.3403;43.4033;43.4617;52.7729;22.7105
837.5;75.134;122.7111;112.6729;61.6131;62.1773;39.2754;38.8812;52.9642;15.0439
838;76.985;120.8473;98.9113;64.2077;60.0553;39.9336;38.6378;65.2784;22.3853
838.5;86.3385;98.0591;107.6264;53.0901;64.5415;49.1301;40.188;62.3709;33.4829
839;75.2425;120.8187;113.9311;58.0238;60.4733;32.3485;36.6368;57.5353;35.4433
839.5;69.6435;119.7728;96.4815;50.0529;61.6688;34.5117;43.1315;63.7443;28.9273
840;79.1082;104.751;92.8591;59.4098;63.3826;40.5133;41.2036;65.6077;32.76
840.5;80.0694;90.5842;99.7343;57.6397;61.4238;37.1344;51.287;51.3339;27.5413
841;83.9774;104.1342;106.311;65.1324;54.1316;44.5031;46.3703;60.4167;27.0134
841.5;82.0837;119.2192;104.8508;69.6719;65.4783;38.6888;56.4439;63.2002;29.4515
842;87.1515;110.4123;109.7544;60.1436;63.2036;46.2237;41.5364;56.3538;28.3954
842.5;87.4293;104.6821;103.5097;65.8689;60.2594;39.9605;52.4862;65.1376;36.2831
843;67.964;113.9442;109.4624;52.3244;56.7791;48.3255;32.0302;60.415;29.4692
843.5;94.7147;108.7835;115.4318;68.917;53.651;42.6066;47.1682;63.6667;30.169
844;78.074;122.4336;94.538;68.5871;70.235;38.5457;52.9657;69.3738;29.7684
844.5;83.8313;108.7949;110.6294;60.172;72.906;46.0445;46.0495;72.7031;26.0104
845;78.0746;109.9086;92.3746;66.9272;63.5049;45.3838;44.343;63.0642;42.6922
845.5;88.0543;94.7924;101.0526;56.6673;58.8811;27.6084;46.4857;62.3097;33.5766
846;90.8274;95.4434;106.013;69.3303;57.7287;34.6096;40.4771;66.5724;19.1906
846.5;79.8173;110.4201;111.7784;59.0671;57.1062;40.5364;43.1289;67.5367;29.2498
847;70.4038;117.484;103.7836;53.6453;58.2755;40.9405;36.4328;67.0082;30.6218
847.5;80.5557;106.2497;120.6382;54.2954;59.5476;39.9362;41.6328;45.3947;20.3814
848;69.4244;93.3614;108.7677;57.662;52.6606;34.9764;45.5495;62.0455;30.2884
848.5;86.7558;107.9883;97.2987;62.918;79.7983;36.6587;59.1324;67.1591;25.4512
849;72.0352;85.3599;108.7833;65.5184;66.7885;30.1755;47.8787;70.4666;32.2353
849.5;83.137;94.5289;96.3322;53.8782;57.325;33.968;37.0413;71.6492;29.6301
850;76.4162;104.6562;111.4487;52.1579;64.826;36.5231;50.1402;66.2649;26.4742
850.5;77.9796;106.8879;104.9032;58.9021;68.0844;35.2344;43.8087;66.613;16.3416
851;92.5815;95.9897;99.5692;60.2678;67.4696;53.3463;46.9735;59.0076;29.3867
851.5;69.808;118.3477;93.8108;57.5154;72.4746;37.7244;43.0133;57.5588;27.7082
852;80.2025;116.1555;103.531;56.5715;69.926;50.2215;37.9595;53.8766;21.6451
852.5;80.0034;108.0841;101.1001;59.4187;70.1109;45.5293;41.9612;74.9769;27.3609
853;79.8803;114.4082;105.2317;56.8907;64.6169;35.5164;28.2449;62.797;29.6831
853.5;80.6452;105.3639;116.8821;65.3781;63.1239;32.2348;56.1811;71.9144;28.7164
854;82.7335;106.094;104.4881;59.501;51.1082;33.9194;39.0672;64.8127;28.0532
854.5;81.2414;119.9638;108.5875;66.4691;63.17;40.5542;39.0662;58.1884;32.0696
855;76.478;107.6623;101.7814;64.1568;70.1587;33.4391;60.9488;62.7453;26.5665
855.5;68.8627;103.3591;113.3413;64.6536;51.7372;38.641;60.7709;56.9004;24.4976
856;79.7033;124.0777;103.3895;46.5455;69.5532;41.9482;66.0825;55.203;24.4594
856.5;84.5769;97.5168;103.9663;58.9676;66.1345;38.6588;67.4264;48.9355;30.416
857;85.7699;116.6087;111.1188;52.3986;68.5891;42.2042;61.8062;61.8966;28.3638
857.5;79.1228;107.5556;114.3265;61.9556;59.4187;32.1302;62.1053;66.7065;28.5277
858;103.4868;114.5467;118.1517;51.419;58.9865;35.6757;61.9001;67.0371;26.4107
858.5;94.8897;112.3947;96.0348;56.0267;60.8528;34.0162;56.1737;64.3541;26.6793
859;83.8292;116.6916;108.3341;43.19;55.3701;35.0938;67.2896;62.3766;20.3186
859.5;82.2977;118.7839;106.9817;62.5551;62.4324;35.1305;43.5878;61.2321;31.9869
860;83.4119;103.7717;113.8979;51.1012;51.5268;51.9656;43.3708;59.6748;24.726
860.5;89.9006;106.0424;110.9683;52.8421;53.7637;35.5179;44.1118;76.6169;36.2735
861;78.5074;106.9544;118.6809;56.87;59.5108;41.7446;39.9206;65.4486;31.7409
861.5;77.0793;95.0527;106.2444;49.8763;60.3877;33.4458;53.9397;61.6529;27.9523
862;81.0543;119.1498;109.2798;58.5379;54.282;35.1326;45.7582;65.0138;33.8616
862.5;82.1054;106.2693;114.5267;51.8061;49.6944;35.8072;47.4812;73.3336;28.1598
863;68.0248;109.9221;109.4548;62.114;53.0482;46.3405;50.541;68.0233;24.7872
863.5;85.7967;102.2761;113.5796;58.7014;44.3298;41.9761;46.3509;63.8305;28.7236
864;83.4321;113.9984;96.3654;62.573;56.1597;35.1521;57.2577;66.8274;32.6194
864.5;94.3961;114.4141;94.8878;62.3583;59.3224;40.3386;51.2992;67.3277;21.4777
865;80.7194;95.6806;96.084;63.2084;53.4441;35.0037;39.2411;55.5821;27.7089
865.5;87.1438;95.4471;106.7324;64.8226;52.8428;46.2147;48.2606;60.2622;32.7825
866;75.3402;111.9004;117.9011;59.6658;55.4091;38.4739;70.0357;58.5181;42.6398
866.5;72.5054;107.7944;108.7483;63.1386;62.2137;33.1405;70.21;68.7707;36.9745
867;77.5586;104.8241;107.0568;67.7816;61.239;41.8458;60.0994;69.8948;31.0705
867.5;77.1992;114.3764;97.0503;59.5085;59.7869;36.3125;44.5054;61.3798;36.7802
868;89.0819;119.4299;106.842;55.9711;68.7229;48.5379;38.8003;64.2591;39.8503
868.5;79.9989;116.0167;108.5083;72.4217;64.0091;43.4152;57.7696;61.9449;29.0015
869;80.6604;109.3831;110.1034;62.1393;49.5794;40.4053;50.1099;50.7304;34.4502
869.5;75.2324;102.8147;115.032;61.1031;58.5303;43.7009;51.5017;58.0312;27.3575
870;76.1839;111.2562;122.4034;49.2403;52.6597;35.1099;49.8195;58.3103;38.7563
870.5;76.8728;106.5432;102.8453;55.2502;52.3811;34.339;35.5957;50.5863;32.5011
871;71.3727;110.1532;109.0653;61.6585;61.4621;31.3874;31.2144;70.4954;34.8787
871.5;70.556;107.7129;103.5069;64.248;65.3726;34.4668;27.7137;68.4706;33.9497
872;73.9047;111.3263;114.8864;53.1134;57.7534;41.4186;27.8151;63.6431;37.2228
872.5;69.0607;123.7865;123.8288;63.7134;52.0078;37.2022;24.4775;38.9058;38.1759
873;68.0604;106.57;110.1183;51.2449;55.4864;34.869;24.6489;56.2443;23.8961
873.5;65.2925;95.3366;104.348;55.0382;45.9941;30.5991;35.5644;66.6329;29.6824
874;75.3813;106.6174;112.9633;48.9797;60.452;42.1842;33.3948;57.9149;28.5168
874.5;75.0031;100.983;108.7419;53.0211;57.0567;37.0538;37.2907;68.3976;28.4752
875;77.7421;111.5953;111.8313;51.729;62.2337;40.7983;38.0146;50.4745;32.275
875.5;81.0665;119.8518;121.9893;61.4251;58.4086;39.7343;15.0963;62.9885;37.7191
876;72.3665;113.4826;109.58;50.7408;51.276;33.2053;34.1848;60.5227;33.1038
876.5;77.3465;113.293;110.5644;60.8567;59.7754;45.5487;32.7428;62.3068;25.7851
877;81.147;109.6512;102.6617;55.9888;48.0189;30.9114;34.4203;58.705;34.6826
877.5;86.421;107.7223;101.028;55.0338;38.6984;36.0684;46.0666;61.3878;44.2688
